Id,SalePrice
1461,112301.41767193112
1462,153024.94615051846
1463,145977.942752847
1464,167767.7452535442
1465,163673.26794771335
1466,144777.8632312269
1467,141811.2532171382
1468,148054.25214498048
1469,127114.649026638
1470,120724.8370158661
1471,202904.39602043433
1472,104794.30643195096
1473,109773.67305234418
1474,164530.1463736016
1475,132120.25592219608
1476,261212.2881365564
1477,175625.66987009285
1478,224093.12656144224
1479,217726.27659400066
1480,353230.01195325394
1481,252868.75864260836
1482,170496.24940691338
1483,136547.4130030812
1484,161629.42805762353
1485,166933.01415287185
1486,168036.49793320269
1487,297851.392763749
1488,228037.952729788
1489,191862.70762579588
1490,218736.0524228089
1491,193805.84489489748
1492,98724.20886539052
1493,198083.65392287294
1494,280823.4134723445
1495,274374.3353652622
1496,269005.0734720163
1497,187977.83425616214
1498,197516.04072714358
1499,213277.65313955353
1500,185450.47289418275
1501,226492.93543392437
1502,165950.77980479447
1503,258473.447829904
1504,271784.69749236136
1505,225501.8902976559
1506,210023.72146970703
1507,285595.55125083384
1508,231862.4703962178
1509,211286.74055151935
1510,145942.1201446879
1511,123564.62247323587
1512,158769.65261611377
1513,135385.13434322274
1514,178743.00523125482
1515,211296.97995318266
1516,178803.72191681378
1517,153525.9366876375
1518,141173.1002490392
1519,171616.8625548356
1520,149471.6944506227
1521,141404.032951388
1522,160700.94982720684
1523,108353.69790574287
1524,113272.73908695718
1525,126933.15153895541
1526,128753.23041369756
1527,132668.51226579555
1528,157241.75210262387
1529,133578.2774674606
1530,186487.65476908092
1531,124619.39855297099
1532,112370.08537168604
1533,183310.07001998322
1534,149284.5273270633
1535,150809.759784803
1536,132461.9383197516
1537,81861.80357170277
1538,171655.76611643244
1539,215084.5013140044
1540,95406.72329229845
1541,155303.5951876472
1542,181415.25566242318
1543,162669.45334806183
1544,100344.08259549653
1545,146789.60952553953
1546,176574.58820271582
1547,156375.0429418208
1548,149359.11896752965
1549,142210.66152751824
1550,144099.79738709473
1551,126924.67393282526
1552,166936.6953362051
1553,149886.6595925384
1554,136310.8736875019
1555,143839.85131404924
1556,89833.92076887483
1557,95011.67753435113
1558,103198.67919555034
1559,99503.07758971903
1560,149230.81862420493
1561,132861.01178998474
1562,132690.52400191556
1563,120227.49541013286
1564,176063.46959374918
1565,151554.0679534728
1566,220103.02622087338
1567,92226.68867530863
1568,204093.60692588557
1569,121504.72120745148
1570,144536.90311505547
1571,136532.1422129583
1572,134259.34051533218
1573,153633.51477320743
1574,113249.8948021936
1575,211267.96404686564
1576,251649.35386479658
1577,172198.0854975333
1578,161216.22968304332
1579,150143.03954384924
1580,207634.59905942404
1581,167828.02088176587
1582,141701.11877315532
1583,324778.6811986166
1584,235096.41804712516
1585,158134.6706699084
1586,78780.21614213189
1587,104545.21326493533
1588,145212.57981144008
1589,80145.58823198262
1590,149278.83345545648
1591,106801.08410426781
1592,106526.68353157284
1593,132594.88147722487
1594,134362.13478824406
1595,110174.91518600362
1596,191952.38554850675
1597,167463.07773003908
1598,152776.3760725633
1599,158165.72080275766
1600,160986.8235941199
1601,69232.86979652666
1602,95993.18973083503
1603,92050.42895032528
1604,238758.93184261365
1605,234919.52303732987
1606,189493.3732885717
1607,185125.1057210519
1608,205239.218927198
1609,160414.82506290547
1610,155673.6742371889
1611,161339.97980333449
1612,136788.62989027135
1613,146886.6086100244
1614,148111.23001360573
1615,112942.33796183487
1616,101843.39426902053
1617,113336.07496896716
1618,112025.86959431758
1619,131790.80969742022
1620,159165.4454873924
1621,124381.33214475011
1622,131595.42060059882
1623,229074.29141446858
1624,200539.15973043995
1625,135834.81505326543
1626,193001.1479248883
1627,166027.53101242243
1628,220975.10475167155
1629,145023.27443554645
1630,273569.615236741
1631,201020.70607245094
1632,219550.4204179264
1633,147089.792494403
