Id,SalePrice
1461,52478.77402284905
1462,72363.19733274935
1463,123033.85541409013
1464,59903.38427467294
1465,102160.6402495633
1466,137858.67910905887
1467,46749.716782142816
1468,122509.31940056053
1469,97137.88264795087
1470,59896.072296131555
1471,166045.89935374414
1472,83424.99019052046
1473,118575.34176471274
1474,136383.6199327788
1475,123063.89664344012
1476,182232.22411156996
1477,421021.61488871713
1478,188568.53428013215
1479,187787.5230752019
1480,46086.772166949326
1481,142512.8571165392
1482,101923.96997027026
1483,716356.7626828641
1484,50356.036377727614
1485,243787.62462277964
1486,107929.48740042966
1487,658008.1894811579
1488,111165.3947486087
1489,147828.57342592796
1490,117342.4148844134
1491,154960.84241042702
1492,98258.92134717648
1493,533131.5256349047
1494,67730.44183241024
1495,87778.19141116702
1496,220984.3509846978
1497,211528.59695459888
1498,191971.0959319524
1499,143337.22105389542
1500,66372.79930663964
1501,381558.80663966766
1502,137554.0005944558
1503,222242.28453045085
1504,55836.09378319318
1505,46601.57642655113
1506,86734.36653796698
1507,114456.39717489309
1508,119949.27436252989
1509,114736.17312271596
1510,67788.34169978111
1511,98186.9807124312
1512,71843.89912025699
1513,95328.86130304687
1514,57819.877135791154
1515,137589.6866498828
1516,137321.21905387501
1517,104851.7508046288
1518,143280.36636963586
1519,31016.827421743146
1520,67441.68345908447
1521,74970.76493240043
1522,130713.30843881103
1523,100074.66886630584
1524,106528.93048622219
1525,127436.1958665025
1526,174354.81284931744
1527,69387.42523511889
1528,37905.31731155405
1529,129664.42918293577
1530,30283.53289642706
1531,37034.022092953666
1532,69256.26211787893
1533,18025.82168333931
1534,118624.20336465709
1535,80412.25548853459
1536,80059.65663968334
1537,33841.507458534914
1538,72921.84678764183
1539,79796.22250700349
1540,45178.82529192189
1541,94172.25265535444
1542,180263.12203147126
1543,345141.23338533746
1544,63127.86050418479
1545,44879.25575371108
1546,161488.22358374004
1547,229563.07457424453
1548,51335.11865383788
1549,32634.570210875878
1550,117988.76966197716
1551,168568.11911813155
1552,93450.80524378359
1553,16040.327968493018
1554,57186.38044578122
1555,122793.78943098603
1556,77786.15593093057
1557,54118.19777800881
1558,41400.26167595823
1559,23704.621141006694
1560,80998.43063527643
1561,85431.3791806085
1562,70471.51518234627
1563,111832.31706922382
1564,36054.892636000535
1565,67285.44479396586
1566,71940.4339973718
1567,53272.66948126393
1568,99781.91041464689
1569,5464.112723479318
1570,68012.13378467485
1571,102673.22392270123
1572,64125.89346959188
1573,636518.9897963826
1574,62854.888056983225
1575,95189.3216432234
1576,81399.86603682282
1577,114512.29773406296
1578,142095.94998246044
1579,154130.7644072006
1580,136902.78675257374
1581,43676.71111073221
1582,139347.56551961912
1583,103630.19090702369
1584,96334.89963681769
1585,43133.62375483677
1586,36964.016645061834
1587,119263.05922345967
1588,111668.62012301253
1589,105648.31708347135
1590,61740.82642862249
1591,91057.86734445309
1592,179746.7508028403
1593,94702.53937437711
1594,111437.12620660114
1595,77067.84418787835
1596,133780.41999662825
1597,296877.305237078
1598,428801.76291245676
1599,84024.79287079023
1600,85327.1564545154
1601,39836.11918245803
1602,81419.74147709445
1603,103617.54150930891
1604,199789.00024330305
1605,123003.82151812942
1606,44240.13533551139
1607,140303.4000586937
1608,252510.72053863335
1609,109803.23963557069
1610,104315.5564892571
1611,140990.15052672758
1612,139279.54132496365
1613,77180.81926297775
1614,66678.34376819491
1615,66523.36595777584
1616,122136.02052657137
1617,128196.82042503872
1618,71852.66966277437
1619,40266.35293258195
1620,47998.769976038915
1621,135920.33469038908
1622,78837.6918436498
1623,32103.13552887556
1624,50112.2858910045
1625,72257.2741547996
1626,66129.17031880181
1627,112105.67874473997
1628,134009.24411681393
1629,126367.32748407238
1630,241477.42030458502
1631,166370.524664629
1632,214120.0230564819
1633,69616.49643186755
1634,100282.55898172826
1635,167470.8278726541
1636,125399.23572933694
1637,116031.976751306
1638,119190.28903887111
1639,65008.6352871203
1640,89313.0009621639
1641,150670.64316710475
1642,185599.73216375883
1643,159626.31323671088
1644,127732.10624044658
1645,216485.38542000498
1646,91923.40339892417
1647,175165.46634013916
1648,82018.2666633231
1649,82248.86612452223
1650,29405.600538373525
1651,61062.50681013989
1652,130928.89492233188
1653,139449.66410988997
1654,163751.2055528161
1655,57088.7332776448
1656,115715.48832921339
1657,105591.90985868461
1658,91005.08420263062
1659,58505.90302680301
1660,99102.13361444627
1661,64110.239644826564
1662,158635.63288831597
1663,59874.14171519782
1664,35717.58549924967
1665,88164.78424137509
1666,144263.17738923762
1667,6203504.920214531
1668,44975.23066303144
1669,60565.1309370745
1670,168167.3416288695
1671,95982.75588573533
1672,80098.75781431027
1673,225191.63532707383
1674,92125.605597964
1675,43384.453659818835
1676,36730.12489135028
1677,71694.96358618044
1678,408965.76147673087
1679,104570.54427857968
1680,101687.8479727907
1681,151935.80557931893
1682,179100.63346907962
1683,73790.43351365592
1684,171233.13165701542
1685,133486.79158641363
1686,60297.7193663749
1687,120698.35820171279
1688,103617.54150930891
1689,88250.9247174193
1690,106502.92562110389
1691,85285.50297403718
1692,363209.2433000084
1693,146356.22527672534
1694,93667.80060006393
1695,114386.55984886784
1696,277396.487621477
1697,141593.81408363974
1698,76992.61935814086
1699,82782.7188769523
1700,36533.37280705716
1701,77824.14672672305
1702,139585.91193892955
1703,129032.84529501128
1704,120213.12454814669
1705,101836.91393386023
1706,80648.18369749952
1707,80128.096227198
1708,192546.08762966938
1709,138128.19745752835
1710,139262.54046550047
1711,125521.75573496336
1712,178816.6415502077
1713,67482.85916050994
1714,56184.79047784494
1715,105997.09766362383
1716,185463.8446295039
1717,98993.31654461555
1718,118783.59578398391
1719,187329.61663795754
1720,87265.36994470039
1721,102198.05944464575
1722,200240.6937365552
1723,162675.34070473193
1724,48163.10896462819
1725,221375.84397494962
1726,124180.5939023432
1727,79543.36448794536
1728,112050.95300565384
1729,293561.8856420403
1730,198755.1812904123
1731,176949.23527487164
1732,77748.18368080325
1733,42343.25642840813
1734,58494.29869775156
1735,86670.86364889165
1736,56951.264474868825
1737,14516.015157136651
1738,48357.51670020493
1739,3029627.3869285053
1740,36740.21450698792
1741,39521.28737313928
1742,248269.89719282274
1743,278771.28920124227
1744,11778.409575240052
1745,10740.084987966193
1746,51602.136692153515
1747,126660.75591604861
1748,117715.4311727006
1749,50412.928029444585
1750,159860.3121880997
1751,94540.83243099041
1752,111900.59493331591
1753,85734.34554004995
1754,75521.88300559517
1755,214564.82529077088
1756,60579.91915112314
1757,96099.99387762451
1758,220432.04194339048
1759,123063.89664344012
1760,34513.184163567945
1761,155795.3908352081
1762,186007.99243913012
1763,165398.54774116186
1764,42265.79455035094
1765,72028.30553158288
1766,122165.84253119104
1767,111695.88629797731
1768,55631.98985424607
1769,125890.03446109493
1770,90896.83569740191
1771,37149.480943049515
1772,44159.20334639082
1773,72204.37072276116
1774,40656.54209049384
1775,121348.38451251532
1776,60049.811442807855
1777,85150.26954033894
1778,93473.62316706024
1779,56370.275342720975
1780,59713.56261887661
1781,57664.80746207403
1782,180626.5667245484
1783,105339.25348046258
1784,149115.37079327126
1785,46041.78752223865
1786,128875.43059538708
1787,146177.67677469554
1788,37750.62550537677
1789,76077.05240640909
1790,56660.025234414425
1791,306375.9922107043
1792,113621.1559631351
1793,124119.97364779808
1794,118363.84062810853
1795,104468.47445332627
1796,78434.52907450961
1797,49965.68740216873
1798,78953.26136879424
1799,94957.20929399188
1800,66298.90836381016
1801,33537.18681205924
1802,89454.845537163
1803,147288.19908018602
1804,36094.525491092754
1805,106061.81290531871
1806,77781.4083856343
1807,121392.8317562084
1808,71800.06246341972
1809,120125.11006186761
1810,213272.23069635185
1811,100798.02321224759
1812,73772.42047004621
1813,202131.71223965936
1814,61940.872948114484
1815,27172.506142688268
1816,14732.015361764828
1817,84302.18693454529
1818,124529.73537058242
1819,74187.83513521933
1820,25931.35174745746
1821,53825.01776823753
1822,94344.84516495153
1823,64897.631424124986
1824,134377.817425439
1825,47849.592042814365
1826,66525.90367120077
1827,22867.582744071326
1828,116649.75210666879
1829,66680.37866080995
1830,147162.39622119578
1831,77862.15607723837
1832,15968.530874395783
1833,91018.97153595775
1834,91414.25776062522
1835,199058.6891282668
1836,949655.8933831961
1837,24512.380458844313
1838,43389.74993688725
1839,269453.3054343859
1840,142373.7523378216
1841,65935.71603380301
1842,72098.68003065909
1843,213989.3744406961
1844,144774.77968425234
1845,242540.93548809586
1846,111914.25550766669
1847,118783.59578398391
1848,52064.025103639106
1849,239832.3250421951
1850,87105.72848073549
1851,123409.89844783735
1852,18198.2739608207
1853,67493.15701328641
1854,164753.7199133399
1855,208166.5480367513
1856,73808.45095551824
1857,165964.8420454427
1858,84663.1352549085
1859,129111.62473288178
1860,41281.66890031815
1861,129664.42918293577
1862,70876.99380167914
1863,33738.38880037748
1864,33998.85175954735
1865,159101.06717464433
1866,62487.674568646566
1867,101291.40462416592
1868,62732.244411918924
1869,63487.210173272135
1870,123003.82151812942
1871,158171.56018352028
1872,184065.48591774484
1873,151556.07045895475
1874,102098.30536819222
1875,53253.164018804906
1876,77030.2225902913
1877,73198.31893925705
1878,219814.0211426391
1879,121897.70641586217
1880,193181.74693786743
1881,112160.43121190327
1882,152223.55391096044
1883,152167.81818671193
1884,196367.6881261768
1885,196415.63530897515
1886,91297.16366502448
1887,79679.41907946198
1888,100884.19114526767
1889,241300.62171311682
1890,69914.56648639844
1891,53672.47168961033
1892,127708.7199344046
1893,58730.407711443564
1894,182276.7198320452
1895,109108.45387870396
1896,87906.86696802561
1897,89149.61360434105
1898,50179.62053485969
1899,64953.10964264066
1900,85483.5382724503
1901,112078.31253500289
1902,31413.105855530728
1903,201491.1979052714
1904,49819.51777257469
1905,83025.60198574251
1906,384375.4160696656
1907,117285.13276942506
1908,73532.47930574142
1909,141728.91287737887
1910,163495.29460746696
1911,87906.86696802561
1912,41941.999088136276
1913,138516.5534812037
1914,23538.819950210815
1915,99344.37777071552
1916,38695.42142162437
1917,76973.8246263025
1918,71354.4535318236
1919,53854.59285586106
1920,95912.48175399899
1921,630179.3659006775
1922,441550.1466401268
1923,131096.8190935053
1924,214564.82529077088
1925,126444.47952238968
1926,137757.74536437416
1927,104188.2958529955
1928,130777.14888122429
1929,92508.7574126039
1930,73889.58390107527
1931,93018.32147244553
1932,118754.59942240841
1933,67301.87390993699
1934,105326.39546967836
1935,67705.64274493519
1936,75771.20610790345
1937,148189.92395124934
1938,155681.3246603162
1939,254506.72004886685
1940,100552.2344455897
1941,394934.2638397722
1942,327972.02488692617
1943,110051.48858231449
1944,255986.72313810405
1945,140577.69791874036
1946,3299.619705314332
1947,117701.0624902439
1948,17508240626.7898
1949,244502.89342472574
1950,90697.33046816105
1951,336077.69799657987
1952,157285.87878314266
1953,165277.45057922165
1954,121541.10684680678
1955,117744.17380011799
1956,116599.92460080588
1957,116856.40728410953
1958,114010.1739705267
1959,160564.36919284315
1960,96358.42177066172
1961,81310.48657965391
1962,92004.7925183922
1963,42305.15328024913
1964,210853.47969307847
1965,228723.92694970412
1966,58042.63498704686
1967,184200.34888832952
1968,24014.804690427285
1969,63829.123332878735
1970,167021.68048732917
1971,115523.1893633154
1972,117543.12269238012
1973,178184.7427871536
1974,55118.259472233745
1975,55877.00433975897
1976,97851.9535630259
1977,209185.47184211478
1978,296008.82032277866
1979,133878.43959414735
1980,341286.8194977301
1981,104941.38409655703
1982,95241.62506355008
1983,155776.37400388165
1984,239459.3411853338
1985,27752.44161867291
1986,37613.7792786809
1987,19839.82930739122
1988,131931.6233587913
1989,96912.84833179874
1990,110354.16950207656
1991,40676.3987651129
1992,99745.3758777702
1993,102410.36058552965
1994,171735.5267934515
1995,123063.89664344012
1996,140132.23575145085
1997,243549.6669797755
1998,74151.61944878456
1999,146463.45904304483
2000,210260.7099430747
2001,191397.8213060104
2002,168701.92375458524
2003,116827.88137010887
2004,94413.97070478243
2005,164271.74935582234
2006,68470.29451217754
2007,168454.98270514328
2008,76776.75672833368
2009,103579.60257954086
2010,155301.7068904384
2011,172029.2710560583
2012,246631.2078112838
2013,124697.06290776156
2014,111996.25398159724
2015,174951.7717633403
2016,117385.3948295594
2017,129143.14997377824
2018,52761.40076592788
2019,76552.15399241846
2020,125154.55437147373
2021,48772.49837044171
2022,19870.12559278813
2023,154545.24610580187
2024,69387.42523511889
2025,48534.93187407335
2026,273337.6531803041
2027,134443.44761579548
2028,36933.571778506805
2029,315922.9975324165
2030,168526.9698154876
2031,41684.24080317905
2032,44840.923160072016
2033,42152.44005540926
2034,87786.22811249457
2035,192898.9730236158
2036,317333.75395277166
2037,285905.1888557201
2038,417757.9474541482
2039,50259.31449734784
2040,626344.7704551026
2041,16368.67947938615
2042,115002.59369234141
2043,133780.41999662825
2044,234963.9788762863
2045,346238.3925152146
2046,138364.4582141985
2047,99308.00343374329
2048,121615.3122946806
2049,138229.402628817
2050,183796.05612555888
2051,69201.33204495159
2052,113178.18905565668
2053,46221.9899835404
2054,80874.931085172
2055,98836.34723983723
2056,48304.418718560264
2057,71380.58909841938
2058,98619.41594666155
2059,79126.93338788663
2060,92734.88479321224
2061,19043.71086067737
2062,89182.2671465941
2063,51854.716398062716
2064,132836.58931160343
2065,117772.92344563508
2066,137656.88551870603
2067,56006.7522903834
2068,61338.9255906521
2069,83248.87079694186
2070,115862.13246340404
2071,65223.25062749007
2072,113371.774182206
2073,83676.77985274055
2074,86692.02611091542
2075,62716.93079197498
2076,57587.42865306651
2077,45063.15874974077
2078,59910.697145844315
2079,70669.65023313492
2080,300615.231631646
2081,160231.51225756778
2082,133356.49702225256
2083,103352.26053623694
2084,146803.55124871587
2085,76281.63548252151
2086,19725.124105867795
2087,77700.74443419398
2088,32158.04619325217
2089,41903.617613445254
2090,83086.43402746154
2091,20712.166547283
2092,120139.7746666302
2093,229857.50300467442
2094,47061.77166880957
2095,82843.37296060716
2096,63743.47279902859
2097,36017.50156570316
2098,185939.88674912194
2099,27871.266497984947
2100,20818.62953646169
2101,68671.18520792307
2102,76049.19725846632
2103,80020.57455276637
2104,85818.11138149907
2105,69184.43925068788
2106,52851.6462675516
2107,71747.49378062175
2108,73422.04368417764
2109,65032.446520095255
2110,56708.461474568016
2111,42774.452068681996
2112,93257.07765161087
2113,85160.66449479596
2114,85415.73765994537
2115,139841.73551930103
2116,47613.61474787817
2117,35765.57833885371
2118,83789.21428014999
2119,92452.31177556586
2120,76179.27526729552
2121,41735.155956011375
2122,45845.49540734548
2123,9824.425415309619
2124,164221.62524509671
2125,73641.95734015208
2126,89684.45511074152
2127,88445.04863347708
2128,130968.85734760002
2129,45572.09157392682
2130,117199.26202321766
2131,289787.8251799662
2132,212739.19665684405
2133,114876.31744770252
2134,53769.19802018147
2135,31183.86990850224
2136,50271.58633576749
2137,95235.81215348055
2138,551399.4850908815
2139,58387.290436815674
2140,77558.60029843317
2141,125843.94059410728
2142,122434.56846054069
2143,52980.83624551246
2144,305778.1855864868
2145,53808.59418255707
2146,38095.50451801195
2147,87521.40507654235
2148,168454.98270514328
2149,149826.96313966363
2150,570850.6024728544
2151,44159.20334639082
2152,279845.28825572686
2153,81798.2982635208
2154,105339.25348046258
2155,85389.67482254961
2156,145181.82298751373
2157,53266.16686674881
2158,70308.25746254668
2159,217253.11022700262
2160,164271.74935582234
2161,125215.67991573954
2162,79456.02352431152
2163,84601.14882552114
2164,133193.80764751468
2165,222839.9287447483
2166,70059.80351252324
2167,39738.98165644053
2168,218796.73727217107
2169,105506.55053105645
2170,105932.42190892615
2171,118957.722695093
2172,146642.35661339373
2173,124180.5939023432
2174,176065.8375835278
2175,101056.74805815554
2176,114680.16327607517
2177,330786.5279459292
2178,186964.09555084418
2179,34763.71139553768
2180,124514.53491465127
2181,165398.54774116186
2182,290638.05779885233
2183,158036.46154964264
2184,108127.29323563827
2185,208166.5480367513
2186,47570.04313018886
2187,141438.33989360178
2188,77482.89644861605
2189,2345405.2278810805
2190,32352.94881391101
2191,92933.19962730186
2192,123605.89482470784
2193,23349.938035672505
2194,73332.47184744169
2195,74970.76493240043
2196,81132.02198140581
2197,62020.31583776646
2198,147900.77297195388
2199,39003.67427339765
2200,113829.39310197438
2201,41191.06168881059
2202,149078.97011707138
2203,133454.20601557914
2204,101625.80157287799
2205,37891.4385112045
2206,118363.84062810853
2207,128169.43755457008
2208,170149.6450370046
2209,18511.952342149176
2210,96765.08382482687
2211,59844.91343083077
2212,84740.68216298276
2213,150395.00940692046
2214,80667.87559917133
2215,48280.83833400617
2216,315022.8297646861
2217,406378.00917485665
2218,45283.73177469614
2219,92514.40387138157
2220,102974.46543970099
2221,86190.81079441962
2222,150312.4176474162
2223,129379.83476916932
2224,82782.7188769523
2225,133193.80764751468
2226,36050.49167260826
2227,35545.777796830094
2228,94771.92699323603
