Id,SalePrice
1461,169764.9679071042
1462,214038.52806043194
1463,228901.74162728435
1464,269395.2528755579
1465,218138.04523971476
1466,215047.01212400236
1467,210351.94586354142
1468,240898.0515679751
1469,183080.50810053237
1470,175994.95254889186
1471,293631.89483728097
1472,89553.33619800891
1473,103578.68722217181
1474,234831.92890042363
1475,185635.45589904545
1476,346389.03829064174
1477,236498.3650525678
1478,332172.4893246311
1479,295849.70044989174
1480,521080.5350689801
1481,379446.31298628583
1482,244900.499431714
1483,214672.49460254025
1484,227176.3621081764
1485,261689.79978699147
1486,268864.7533399585
1487,444231.2066106255
1488,364048.2030556295
1489,269464.5200605942
1490,341409.98273023317
1491,287723.33018842
1492,92088.45955030213
1493,273944.7513369705
1494,397037.1799694812
1495,392211.0886847303
1496,404363.68741223594
1497,291290.51572616934
1498,291934.24282915116
1499,321059.35752859694
1500,287685.21804606763
1501,360289.6720598063
1502,246323.7227407688
1503,361530.706593568
1504,427913.5553974396
1505,355294.5175266819
1506,302872.8587898056
1507,439568.83077140996
1508,359625.4878215182
1509,333824.33678239846
1510,219160.9511815381
1511,154589.45938045805
1512,241781.45687693503
1513,192942.71021218426
1514,299739.26600807515
1515,317622.3494743391
1516,273375.2055529238
1517,210853.4513099426
1518,271930.722263898
1519,242841.81108466643
1520,231085.46447036002
1521,217593.2292520979
1522,236182.50430672476
1523,129128.55512125003
1524,171984.18888138593
1525,195861.3705741337
1526,194987.67135465654
1527,200710.77270215063
1528,232455.2003766863
1529,193950.0545817908
1530,268230.61799887393
1531,101822.48985384848
1532,110774.09283351176
1533,199060.69695198667
1534,157580.72145427408
1535,151808.4595889604
1536,135826.04884426162
1537,65153.56790460845
1538,146437.90778375173
1539,217534.86508908155
1540,75602.59705345584
1541,158887.27349758026
1542,188247.75955420174
1543,153530.11329952406
1544,85187.33270736634
1545,150873.92153563272
1546,152307.82393197666
1547,130553.34691105036
1548,145798.26023649413
1549,148605.38530935298
1550,141651.41790624324
1551,121780.35594815809
1552,177566.24762508878
1553,146853.16679492826
1554,134560.06118140923
1555,204023.3781982336
1556,93167.74404916543
1557,99547.98002729833
1558,123966.72273779988
1559,86454.46307232676
1560,192710.36108904748
1561,231523.8717887558
1562,182348.36596029467
1563,167906.43833043365
1564,360027.91391058
1565,205477.20939959504
1566,316533.86341839575
1567,104680.37434756648
1568,305287.769650554
1569,135514.37379519816
1570,211455.326903821
1571,195010.37162200164
1572,198125.3331822758
1573,202880.75216804733
